# Nominal_7 (Up to date)
# 1070 data points written for 54 variables.
# Simulation warnings:
#   Implantação recuperação do dispositivo a alta velocidade (39,8 m/s)
#
# Tempo (s);Altitude (ft);Velocidade vertical (ft/s);Aceleração vertical (G);Velocidade total (ft/s);Aceleração total (G);Posição a favor do vento (ft);Posição paralela ao vento (ft);Distância lateral (ft);Direção lateral (°);Velocidade lateral (ft/s);Aceleração lateral (G);Latitude (°);Longitude (°);Aceleração gravitacional (G);Ângulo de ataque (°);Taxa de rotação (°/s);Taxa de arremesso (°/s);Taxa de guinada (°/s);Massa. (oz);Massa do propelente (oz);Momento de inércia longitudinal (lb·ft²);Momento de inércia de rotação (lb·ft²);Localização do CP (in);Localização do CG (in);Calibres da margem de estabilidade (?);Número de Mach (?);Número de Reynolds (?);Impulso (N);Força de arrasto (N);Coeficiente de arrasto (?);Coeficiente de arrasto axial (?);Coeficiente de arrasto de atrito (?);Coeficiente de arrasto de pressão (?);Coeficiente de arrasto de base (?);Coeficiente de força normal (?);Coeficiente de momento de Pitch (?);Guinada coeficiente de momento (?);Coeficiente de força lateral (?);Coeficiente do momento de rotação (?);Coeficiente forçado de rotação (?);Coeficiente de amortecimento de rotação (?);Coeficiente de arremesso de amortecimento (?);Aceleração de Coriolis (G);Comprimento de referência (in);Área de referência (in²);Orientação vertical (zênite) (°);Orientação lateral (azimute) (°);Velocidade do vento (ft/s);Temperatura do ar (°F);Pressão do ar (psi);Velocidade do som (ft/s);Passo de tempo de simulação (s);Tempo de computação (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
20.111;9973;293.82;-1.0914;324.78;1.0924;2507.2;2.1105;2507.2;0.048231;138.4;0.045966;32.941;-106.91;0.99755;0.015646;-3.0805e-7;2.394;0.030179;959.21;0;310.49;5.9234;78.626;59.459;3.3575;0.30579;12154581;0;27.614;0.42672;0.42672;0.30367;0.063161;0.059888;0.0034055;0.011111;-1.8392e-4;0;0;0;0;5.1713e-4;0.0012813;5.7087;25.595;64.793;0.086808;NaN;9.5117;8.6794;1062.1;0.05;0.18369
20.161;9987.6;292.06;-1.0903;323.16;1.0912;2514.1;2.1211;2514.1;0.048339;138.33;0.045678;32.941;-106.91;0.99755;0.016135;-3.0888e-7;2.4168;0.013792;959.21;0;310.49;5.9234;78.622;59.459;3.3568;0.30428;12089353;0;27.307;0.42642;0.42642;0.3037;0.062886;0.059834;0.003511;0.011523;-4.1971e-4;0;0;0;0;5.3231e-4;0.0012753;5.7087;25.595;64.673;0.087266;NaN;9.4595;8.6744;1062;0.05;0.18396
20.211;10002;290.31;-1.0891;321.55;1.0901;2521;2.1316;2521;0.048446;138.25;0.045392;32.941;-106.91;0.99755;0.016625;-3.0892e-7;2.4398;-0.0016305;959.21;0;310.49;5.9234;78.618;59.459;3.3562;0.30278;12024321;0;27.003;0.42612;0.42612;0.30373;0.062613;0.05978;0.0036169;0.011796;7.3548e-5;0;0;0;0;5.4798e-4;0.0012693;5.7087;25.595;64.552;0.087736;NaN;9.4076;8.6693;1062;0.05;0.18423
20.261;10017;288.56;-1.088;319.93;1.089;2527.9;2.1422;2527.9;0.048554;138.18;0.045107;32.941;-106.91;0.99755;0.017118;-3.0781e-7;2.4632;-0.016061;959.21;0;310.49;5.9234;78.614;59.459;3.3555;0.30128;11959485;0;26.702;0.42583;0.42583;0.30376;0.062342;0.059727;0.0037234;0.012404;3.805e-4;0;0;0;0;5.6419e-4;0.0012634;5.7087;25.595;64.429;0.088201;NaN;9.356;8.6643;1061.9;0.05;0.18775
20.311;10031;286.81;-1.0869;318.33;1.0878;2534.8;2.1529;2534.8;0.048662;138.11;0.044823;32.941;-106.91;0.99754;0.017587;-3.0794e-7;2.4879;-0.028904;959.21;0;310.49;5.9234;78.61;59.459;3.3548;0.29978;11894844;0;26.404;0.42553;0.42553;0.30378;0.062074;0.059674;0.0038245;0.011815;4.3802e-4;0;0;0;0;5.8139e-4;0.0012575;5.7087;25.595;64.305;0.088647;NaN;9.3047;8.6593;1061.9;0.05;0.18835
20.361;10045;285.06;-1.0858;316.72;1.0867;2541.7;2.1635;2541.7;0.04877;138.04;0.044539;32.941;-106.91;0.99754;0.018028;-3.0743e-7;2.5121;-0.038253;959.21;0;310.49;5.9234;78.606;59.459;3.3542;0.29828;1.183e7;0;26.108;0.42524;0.42524;0.30381;0.061808;0.059621;0.0039195;0.012697;-3.447e-5;0;0;0;0;5.9878e-4;0.0012515;5.7087;25.595;64.18;0.089051;NaN;9.2537;8.6544;1061.8;0.05;0.18902
20.411;10060;283.31;-1.0847;315.12;1.0856;2548.6;2.1742;2548.6;0.048878;137.96;0.044255;32.941;-106.91;0.99754;0.018449;-3.0722e-7;2.5368;-0.042822;959.21;0;310.49;5.9234;78.603;59.459;3.3535;0.29679;11766146;0;25.816;0.42495;0.42495;0.30384;0.061544;0.059568;0.0040103;0.012353;-4.6509e-4;0;0;0;0;6.1683e-4;0.0012456;5.7087;25.595;64.054;0.089375;NaN;9.203;8.6495;1061.8;0.05;0.18972
20.461;10074;281.57;-1.0836;313.52;1.0845;2555.5;2.1849;2555.5;0.048985;137.89;0.043972;32.941;-106.91;0.99754;0.018869;-3.0814e-7;2.5615;-0.04278;959.21;0;310.49;5.9234;78.599;59.459;3.3529;0.2953;11702088;0;25.525;0.42466;0.42466;0.30387;0.061282;0.059517;0.0041007;0.013504;1.1181e-4;0;0;0;0;6.353e-4;0.0012397;5.7087;25.595;63.926;0.089633;NaN;9.1526;8.6446;1061.7;0.05;0.19038
20.511;10088;279.83;-1.0826;311.93;1.0834;2562.4;2.1956;2562.4;0.049093;137.82;0.043691;32.941;-106.91;0.99754;0.01928;-3.0904e-7;2.5865;-0.040739;959.21;0;310.49;5.9234;78.595;59.459;3.3522;0.29381;11638225;0;25.238;0.42438;0.42438;0.30389;0.061022;0.059465;0.004189;0.013667;-3.4947e-4;0;0;0;0;6.5442e-4;0.0012338;5.7087;25.595;63.798;0.089839;NaN;9.1026;8.6398;1061.6;0.05;0.19094
20.561;10102;278.09;-1.0815;310.33;1.0824;2569.3;2.2063;2569.3;0.049201;137.75;0.04341;32.941;-106.91;0.99754;0.019691;-3.1098e-7;2.612;-0.035994;959.21;0;310.49;5.9234;78.592;59.459;3.3516;0.29233;11574555;0;24.953;0.4241;0.4241;0.30392;0.060764;0.059414;0.0042774;0.013785;-4.2562e-4;0;0;0;0;6.7427e-4;0.001228;5.7087;25.595;63.668;0.09001;NaN;9.0529;8.6349;1061.6;0.05;0.19125
20.611;10116;276.35;-1.0805;308.75;1.0813;2576.2;2.2171;2576.2;0.049309;137.68;0.043132;32.941;-106.91;0.99754;0.020107;-3.1231e-7;2.6378;-0.02683;959.21;0;310.49;5.9234;78.588;59.459;3.351;0.29085;11511078;0;24.671;0.42382;0.42382;0.30395;0.060508;0.059363;0.004367;0.013777;2.2373e-4;0;0;0;0;6.9473e-4;0.0012221;5.7087;25.595;63.536;0.090108;NaN;9.0034;8.6301;1061.5;0.05;0.19157
20.661;10129;274.61;-1.0794;307.16;1.0803;2583.1;2.2279;2583.1;0.049417;137.61;0.042855;32.941;-106.91;0.99753;0.020532;-3.1364e-7;2.6639;-0.015868;959.21;0;310.49;5.9234;78.584;59.459;3.3503;0.28937;11447794;0;24.391;0.42354;0.42354;0.30397;0.060255;0.059312;0.0044583;0.014154;-3.964e-4;0;0;0;0;7.1587e-4;0.0012163;5.7087;25.595;63.404;0.090155;NaN;8.9543;8.6254;1061.5;0.05;0.19189
20.711;10143;272.87;-1.0784;305.58;1.0792;2589.9;2.2387;2589.9;0.049525;137.55;0.042579;32.941;-106.91;0.99753;0.020951;-3.1338e-7;2.6905;-0.0035103;959.21;0;310.49;5.9234;78.581;59.459;3.3497;0.28789;11384704;0;24.114;0.42326;0.42326;0.304;0.060004;0.059262;0.0045483;0.014947;1.2977e-5;0;0;0;0;7.3783e-4;0.0012105;5.7087;25.595;63.27;0.090181;NaN;8.9055;8.6206;1061.4;0.05;0.19223
20.761;10157;271.14;-1.0774;304;1.0782;2596.8;2.2495;2596.8;0.049632;137.48;0.042305;32.941;-106.91;0.99753;0.021375;-3.1334e-7;2.7168;0.0083755;959.21;0;310.49;5.9234;78.577;59.459;3.3491;0.28642;11321806;0;23.84;0.42299;0.42299;0.30402;0.059754;0.059212;0.0046394;0.014567;3.8769e-4;0;0;0;0;7.6017e-4;0.0012046;5.7087;25.595;63.135;0.090196;NaN;8.857;8.6159;1061.4;0.05;0.19253
20.811;10170;269.41;-1.0763;302.43;1.0772;2603.7;2.2603;2603.7;0.04974;137.41;0.042033;32.941;-106.91;0.99753;0.021843;-3.1315e-7;2.7429;0.016892;959.21;0;310.49;5.9234;78.574;59.459;3.3485;0.28495;11259101;0;23.568;0.42272;0.42272;0.30405;0.059507;0.059163;0.00474;0.015317;4.3913e-4;0;0;0;0;7.829e-4;0.0011988;5.7087;25.595;62.998;0.090265;NaN;8.8088;8.6113;1061.3;0.05;0.19285
20.861;10184;267.68;-1.0753;300.86;1.0762;2610.6;2.2712;2610.6;0.049848;137.34;0.041764;32.941;-106.91;0.99753;0.022344;-3.1433e-7;2.7699;0.023596;959.21;0;310.49;5.9234;78.57;59.459;3.3478;0.28349;11196588;0;23.299;0.42245;0.42245;0.30408;0.059262;0.059114;0.0048477;0.015588;-7.9263e-5;0;0;0;0;8.0677e-4;0.0011931;5.7087;25.595;62.861;0.090365;NaN;8.7609;8.6066;1061.3;0.05;0.19318
20.911;10197;265.95;-1.0743;299.29;1.0751;2617.4;2.2821;2617.4;0.049955;137.27;0.041498;32.941;-106.91;0.99753;0.022878;-3.1343e-7;2.7967;0.030766;959.21;0;310.49;5.9234;78.567;59.459;3.3472;0.28202;11134268;0;23.032;0.42218;0.42218;0.3041;0.059018;0.059065;0.0049628;0.016189;-3.9588e-4;0;0;0;0;8.3109e-4;0.0011873;5.7087;25.595;62.721;0.090453;NaN;8.7133;8.602;1061.2;0.05;0.19363
20.961;10210;264.22;-1.0734;297.72;1.0742;2624.3;2.293;2624.3;0.050063;137.21;0.041235;32.941;-106.91;0.99753;0.023457;-3.1452e-7;2.8239;0.037533;959.21;0;310.49;5.9234;78.563;59.459;3.3466;0.28056;11072140;0;22.768;0.42192;0.42192;0.30413;0.058777;0.059017;0.0050873;0.016222;-2.0288e-4;0;0;0;0;8.563e-4;0.0011815;5.7087;25.595;62.581;0.090545;NaN;8.6661;8.5974;1061.2;0.05;0.19394
21.011;10223;262.49;-1.0724;296.16;1.0732;2631.2;2.304;2631.2;0.050171;137.14;0.040974;32.941;-106.91;0.99753;0.024089;-3.1638e-7;2.8513;0.042394;959.21;0;310.49;5.9234;78.559;59.459;3.3459;0.2791;1.101e7;0;22.506;0.42166;0.42166;0.30415;0.058538;0.058968;0.0052234;0.016336;4.8563e-4;0;0;0;0;8.8223e-4;0.0011758;5.7087;25.595;62.439;0.090661;NaN;8.6191;8.5929;1061.1;0.05;0.1942
21.061;10236;260.77;-1.0714;294.6;1.0722;2638;2.3149;2638;0.050278;137.08;0.040717;32.941;-106.91;0.99752;0.024771;-3.1684e-7;2.8796;0.042558;959.21;0;310.49;5.9234;78.556;59.459;3.3453;0.27765;10948460;0;22.246;0.4214;0.4214;0.30418;0.058301;0.058921;0.0053704;0.017429;4.3137e-4;0;0;0;0;9.0933e-4;0.0011701;5.7087;25.595;62.296;0.09085;NaN;8.5725;8.5883;1061.1;0.05;0.19447
21.111;10249;259.05;-1.0704;293.05;1.0712;2644.9;2.3259;2644.9;0.050386;137.01;0.040461;32.941;-106.91;0.99752;0.025468;-3.1508e-7;2.9091;0.038676;959.21;0;310.49;5.9234;78.552;59.459;3.3447;0.2762;10886908;0;21.99;0.42114;0.42114;0.3042;0.058065;0.058873;0.0055205;0.017068;-1.9258e-4;0;0;0;0;9.3793e-4;0.0011644;5.7087;25.595;62.151;0.091115;NaN;8.5261;8.5838;1061;0.05;0.19468
21.161;10262;257.33;-1.0695;291.5;1.0702;2651.7;2.3369;2651.7;0.050493;136.95;0.040208;32.941;-106.91;0.99752;0.026192;-3.1443e-7;2.9379;0.031774;959.21;0;310.49;5.9234;78.549;59.459;3.344;0.27475;10825549;0;21.735;0.42088;0.42088;0.30422;0.057832;0.058826;0.0056764;0.018292;2.0379e-4;0;0;0;0;9.6684e-4;0.0011587;5.7087;25.595;62.005;0.091442;NaN;8.4801;8.5794;1061;0.05;0.19483
21.211;10275;255.61;-1.0685;289.95;1.0693;2658.6;2.3479;2658.6;0.050601;136.88;0.039956;32.941;-106.91;0.99752;0.026941;-3.1408e-7;2.968;0.023073;959.21;0;310.49;5.9234;78.545;59.459;3.3434;0.2733;10764382;0;21.483;0.42063;0.42063;0.30425;0.057601;0.05878;0.0058376;0.018392;8.5021e-5;0;0;0;0;9.9726e-4;0.001153;5.7087;25.595;61.857;0.091821;NaN;8.4344;8.5749;1060.9;0.05;0.19497
21.261;10288;253.89;-1.0676;288.41;1.0684;2665.4;2.3589;2665.4;0.050708;136.82;0.039706;32.941;-106.91;0.99752;0.027708;-3.1438e-7;2.9983;0.01436;959.21;0;310.49;5.9234;78.541;59.459;3.3428;0.27186;10703407;0;21.233;0.42038;0.42038;0.30427;0.057371;0.058733;0.0060027;0.018885;3.1629e-5;0;0;0;0;0.0010286;0.0011474;5.7087;25.595;61.708;0.092203;NaN;8.3889;8.5705;1060.9;0.05;0.19513
21.311;10300;252.17;-1.0667;286.87;1.0674;2672.2;2.37;2672.2;0.050816;136.75;0.039457;32.941;-106.91;0.99752;0.028496;-3.1245e-7;3.029;0.004808;959.21;0;310.49;5.9234;78.538;59.459;3.3421;0.27042;10642624;0;20.986;0.42013;0.42013;0.3043;0.057144;0.058687;0.0061723;0.019947;3.4772e-4;0;0;0;0;0.0010611;0.0011417;5.7087;25.595;61.557;0.092605;NaN;8.3438;8.5662;1060.8;0.05;0.19527
21.361;10313;250.46;-1.0658;285.33;1.0665;2679.1;2.3811;2679.1;0.050923;136.69;0.03921;32.941;-106.91;0.99752;0.029299;-3.0964e-7;3.06;-0.0059948;959.21;0;310.49;5.9234;78.534;59.459;3.3415;0.26899;10582034;0;20.741;0.41988;0.41988;0.30432;0.056918;0.058642;0.0063452;0.019799;-1.3342e-4;0;0;0;0;0.0010947;0.0011361;5.7087;25.595;61.405;0.093043;NaN;8.299;8.5618;1060.8;0.05;0.19542
21.411;10326;248.74;-1.0649;283.8;1.0656;2685.9;2.3922;2685.9;0.05103;136.63;0.038964;32.941;-106.91;0.99752;0.030122;-3.0946e-7;3.0917;-0.013951;959.21;0;310.49;5.9234;78.531;59.459;3.3409;0.26755;10521637;0;20.498;0.41964;0.41964;0.30434;0.056695;0.058596;0.0065223;0.020932;3.6376e-5;0;0;0;0;0.0011296;0.0011305;5.7087;25.595;61.251;0.093449;NaN;8.2545;8.5575;1060.7;0.05;0.19557
21.461;10338;247.03;-1.0639;282.27;1.0647;2692.7;2.4033;2692.7;0.051138;136.57;0.03872;32.941;-106.91;0.99751;0.030947;-3.1038e-7;3.1239;-0.01878;959.21;0;310.49;5.9234;78.527;59.459;3.3403;0.26612;10461432;0;20.258;0.41939;0.41939;0.30437;0.056473;0.058551;0.0066999;0.021132;-3.8209e-4;0;0;0;0;0.0011658;0.0011249;5.7087;25.595;61.096;0.09379;NaN;8.2103;8.5532;1060.7;0.05;0.19572
21.511;10350;245.32;-1.0631;280.74;1.0638;2699.6;2.4145;2699.6;0.051245;136.5;0.038476;32.941;-106.91;0.99751;0.031785;-3.0974e-7;3.1564;-0.020285;959.21;0;310.49;5.9234;78.523;59.459;3.3396;0.2647;10401420;0;20.02;0.41915;0.41915;0.30439;0.056253;0.058507;0.0068801;0.021712;-4.2333e-4;0;0;0;0;0.0012031;0.0011193;5.7087;25.595;60.939;0.094071;NaN;8.1664;8.549;1060.6;0.05;0.19595
21.561;10362;243.61;-1.0622;279.22;1.0629;2706.4;2.4256;2706.4;0.051352;136.44;0.038234;32.941;-106.91;0.99751;0.032627;-3.0686e-7;3.1896;-0.019469;959.21;0;310.49;5.9234;78.52;59.459;3.339;0.26327;10341601;0;19.784;0.41891;0.41891;0.30441;0.056035;0.058463;0.0070613;0.022373;9.4492e-7;0;0;0;0;0.001242;0.0011137;5.7087;25.595;60.78;0.094297;NaN;8.1228;8.5447;1060.6;0.05;0.19615
21.611;10375;241.9;-1.0613;277.7;1.062;2713.2;2.4368;2713.2;0.05146;136.38;0.037993;32.941;-106.91;0.99751;0.033481;-3.0779e-7;3.2229;-0.016474;959.21;0;310.49;5.9234;78.516;59.459;3.3384;0.26185;10281976;0;19.55;0.41867;0.41868;0.30444;0.055819;0.058419;0.0072448;0.022623;1.2822e-4;0;0;0;0;0.001282;0.0011081;5.7087;25.595;60.62;0.094483;NaN;8.0795;8.5405;1060.5;0.05;0.19629
21.661;10387;240.2;-1.0604;276.18;1.0611;2720;2.4481;2720;0.051567;136.32;0.037753;32.941;-106.91;0.99751;0.03434;-3.1051e-7;3.2574;-0.01237;959.21;0;310.49;5.9234;78.513;59.459;3.3378;0.26043;10222544;0;19.319;0.41844;0.41844;0.30446;0.055605;0.058375;0.0074297;0.023696;-1.882e-4;0;0;0;0;0.001324;0.0011026;5.7087;25.595;60.458;0.094632;NaN;8.0365;8.5364;1060.5;0.05;0.19644
21.711;10399;238.49;-1.0596;274.67;1.0602;2726.8;2.4593;2726.8;0.051674;136.26;0.037513;32.941;-106.91;0.99751;0.035194;-3.1101e-7;3.292;-0.0079253;959.21;0;310.49;5.9234;78.509;59.459;3.3372;0.25902;10163306;0;19.09;0.41821;0.41821;0.30448;0.055393;0.058332;0.0076132;0.024352;9.6853e-6;0;0;0;0;0.0013672;0.0010971;5.7087;25.595;60.294;0.094771;NaN;7.9939;8.5322;1060.4;0.05;0.19658
21.761;10410;236.79;-1.0587;273.16;1.0594;2733.6;2.4706;2733.6;0.051782;136.2;0.037275;32.941;-106.91;0.99751;0.03604;-3.1004e-7;3.3276;-0.0042208;959.21;0;310.49;5.9234;78.506;59.459;3.3366;0.25761;10104262;0;18.863;0.41798;0.41798;0.3045;0.055182;0.058289;0.007795;0.025079;1.2777e-4;0;0;0;0;0.0014124;0.0010916;5.7087;25.595;60.129;0.094914;NaN;7.9515;8.5281;1060.4;0.05;0.19675
21.811;10422;235.08;-1.0579;271.66;1.0585;2740.5;2.4818;2740.5;0.051889;136.14;0.037037;32.941;-106.91;0.99751;0.036882;-3.1166e-7;3.363;-0.0013092;959.21;0;310.49;5.9234;78.502;59.459;3.336;0.2562;10045413;0;18.638;0.41775;0.41775;0.30453;0.054974;0.058246;0.0079758;0.025483;2.994e-4;0;0;0;0;0.0014586;0.0010861;5.7087;25.595;59.961;0.095078;NaN;7.9094;8.524;1060.3;0.05;0.1969
21.861;10434;233.38;-1.057;270.16;1.0577;2747.3;2.4932;2747.3;0.051996;136.08;0.0368;32.941;-106.91;0.99751;0.037747;-3.0885e-7;3.3984;9.2994e-4;959.21;0;310.49;5.9234;78.499;59.459;3.3354;0.2548;9986759;0;18.416;0.41752;0.41752;0.30455;0.054767;0.058204;0.0081615;0.025952;-6.6702e-5;0;0;0;0;0.0015061;0.0010806;5.7087;25.595;59.792;0.095256;NaN;7.8677;8.52;1060.3;0.05;0.19704
21.911;10446;231.68;-1.0562;268.66;1.0568;2754.1;2.5045;2754.1;0.052104;136.02;0.036565;32.941;-106.91;0.9975;0.03864;-3.1133e-7;3.4346;0.0035896;959.21;0;310.49;5.9234;78.496;59.459;3.3348;0.2534;9928301;0;18.195;0.41729;0.4173;0.30457;0.054562;0.058162;0.0083535;0.025817;1.1188e-4;0;0;0;0;0.0015556;0.0010752;5.7087;25.595;59.622;0.095424;NaN;7.8262;8.516;1060.2;0.05;0.19719
21.961;10457;229.98;-1.0554;267.17;1.056;2760.9;2.5158;2760.9;0.052211;135.96;0.036333;32.941;-106.91;0.9975;0.039574;-3.0956e-7;3.471;0.0060625;959.21;0;310.49;5.9234;78.492;59.459;3.3342;0.252;9.87e6;0;17.977;0.41707;0.41707;0.30459;0.054359;0.05812;0.0085541;0.026677;-3.2801e-4;0;0;0;0;0.0016065;0.0010697;5.7087;25.595;59.449;0.095593;NaN;7.785;8.512;1060.2;0.05;0.1974
22.011;10469;228.29;-1.0546;265.68;1.0552;2767.7;2.5272;2767.7;0.052318;135.9;0.036102;32.941;-106.91;0.9975;0.040543;-3.1166e-7;3.508;0.0085467;959.21;0;310.49;5.9234;78.489;59.459;3.3336;0.25061;9811972;0;17.761;0.41685;0.41685;0.30461;0.054157;0.058079;0.0087623;0.027596;5.0161e-5;0;0;0;0;0.0016594;0.0010643;5.7087;25.595;59.274;0.095761;NaN;7.7442;8.508;1060.1;0.05;0.19758
22.061;10480;226.59;-1.0538;264.19;1.0544;2774.5;2.5386;2774.5;0.052425;135.85;0.035873;32.941;-106.91;0.9975;0.041547;-3.1293e-7;3.5457;0.0099843;959.21;0;310.49;5.9234;78.485;59.459;3.3329;0.24921;9754102;0;17.547;0.41663;0.41663;0.30463;0.053957;0.058038;0.0089779;0.028269;2.2429e-4;0;0;0;0;0.0017143;0.0010589;5.7087;25.595;59.098;0.095945;NaN;7.7036;8.5041;1060.1;0.05;0.20083
22.111;10491;224.9;-1.053;262.71;1.0536;2781.2;2.55;2781.2;0.052532;135.79;0.035645;32.941;-106.91;0.9975;0.042585;-3.1274e-7;3.5835;0.010252;959.21;0;310.49;5.9234;78.482;59.459;3.3323;0.24783;9696430;0;17.336;0.41641;0.41642;0.30466;0.05376;0.057998;0.0092011;0.028455;3.339e-4;0;0;0;0;0.0017709;0.0010535;5.7087;25.595;58.92;0.096156;NaN;7.6634;8.5002;1060.1;0.05;0.20111
22.161;10502;223.2;-1.0522;261.23;1.0528;2788;2.5615;2788;0.05264;135.73;0.03542;32.941;-106.91;0.9975;0.043679;-3.1061e-7;3.6219;0.010117;959.21;0;310.49;5.9234;78.478;59.459;3.3317;0.24644;9638956;0;17.126;0.4162;0.4162;0.30468;0.053564;0.057957;0.0094361;0.029203;-1.8905e-4;0;0;0;0;0.0018296;0.0010481;5.7087;25.595;58.74;0.09638;NaN;7.6234;8.4963;1060;0.05;0.20137
22.211;10514;221.51;-1.0514;259.76;1.052;2794.8;2.5729;2794.8;0.052747;135.67;0.035197;32.941;-106.91;0.9975;0.044818;-3.0945e-7;3.6608;0.010798;959.21;0;310.49;5.9234;78.475;59.459;3.3311;0.24506;9581681;0;16.918;0.41598;0.41599;0.3047;0.053369;0.057917;0.0096809;0.030657;1.0321e-4;0;0;0;0;0.0018904;0.0010428;5.7087;25.595;58.558;0.09659;NaN;7.5838;8.4924;1060;0.05;0.20163
22.261;10525;219.82;-1.0506;258.29;1.0512;2801.6;2.5844;2801.6;0.052854;135.62;0.034975;32.941;-106.91;0.9975;0.046;-3.0967e-7;3.7004;0.012133;959.21;0;310.49;5.9234;78.471;59.459;3.3305;0.24369;9524605;0;16.713;0.41577;0.41578;0.30472;0.053177;0.057878;0.0099349;0.031574;3.2229e-4;0;0;0;0;0.0019536;0.0010374;5.7087;25.595;58.374;0.096786;NaN;7.5444;8.4886;1059.9;0.05;0.20189
22.311;10536;218.13;-1.0498;256.82;1.0504;2808.4;2.5959;2808.4;0.052961;135.56;0.034756;32.941;-106.91;0.9975;0.047231;-3.0981e-7;3.7404;0.013799;959.21;0;310.49;5.9234;78.468;59.459;3.3299;0.24231;9467729;0;16.509;0.41556;0.41557;0.30474;0.052986;0.057838;0.010199;0.031776;3.9829e-4;0;0;0;0;0.0020189;0.0010321;5.7087;25.595;58.188;0.096966;NaN;7.5054;8.4848;1059.9;0.05;0.20214
22.361;10546;216.44;-1.0491;255.36;1.0496;2815.2;2.6074;2815.2;0.053068;135.51;0.034538;32.941;-106.91;0.99749;0.048519;-3.0954e-7;3.7809;0.014872;959.21;0;310.49;5.9234;78.464;59.459;3.3292;0.24094;9411053;0;16.308;0.41536;0.41536;0.30476;0.052797;0.057799;0.010476;0.033111;-4.2679e-4;0;0;0;0;0.0020865;0.0010268;5.7087;25.595;58;0.097156;NaN;7.4666;8.4811;1059.8;0.05;0.2024
22.411;10557;214.76;-1.0483;253.9;1.0489;2821.9;2.619;2821.9;0.053175;135.45;0.034323;32.941;-106.91;0.99749;0.049859;-3.0598e-7;3.8222;0.015762;959.21;0;310.49;5.9234;78.46;59.459;3.3286;0.23958;9354579;0;16.108;0.41515;0.41515;0.30478;0.052609;0.057761;0.010764;0.033708;3.1491e-4;0;0;0;0;0.0021568;0.0010215;5.7087;25.595;57.81;0.097352;NaN;7.4282;8.4774;1059.8;0.05;0.20269
22.461;10568;213.07;-1.0475;252.45;1.0481;2828.7;2.6306;2828.7;0.053282;135.4;0.034109;32.941;-106.91;0.99749;0.051253;-3.0284e-7;3.8639;0.015658;959.21;0;310.49;5.9234;78.457;59.459;3.328;0.23822;9298307;0;15.911;0.41495;0.41495;0.3048;0.052424;0.057722;0.011064;0.034632;-1.5956e-5;0;0;0;0;0.0022297;0.0010162;5.7087;25.595;57.617;0.097564;NaN;7.3901;8.4737;1059.8;0.05;0.20287
22.511;10579;211.39;-1.0468;251;1.0473;2835.5;2.6421;2835.5;0.053389;135.34;0.033897;32.941;-106.91;0.99749;0.052697;-3.0313e-7;3.9063;0.015443;959.21;0;310.49;5.9234;78.453;59.459;3.3273;0.23686;9242238;0;15.716;0.41474;0.41475;0.30482;0.05224;0.057684;0.011374;0.035168;-1.6444e-4;0;0;0;0;0.0023052;0.001011;5.7087;25.595;57.423;0.097789;NaN;7.3522;8.47;1059.7;0.05;0.20302
22.561;10589;209.7;-1.0461;249.55;1.0466;2842.2;2.6538;2842.2;0.053496;135.29;0.033687;32.941;-106.91;0.99749;0.054197;-3.0506e-7;3.9494;0.015;959.21;0;310.49;5.9234;78.45;59.459;3.3267;0.2355;9186373;0;15.522;0.41454;0.41455;0.30484;0.052058;0.057647;0.011697;0.036345;1.8714e-4;0;0;0;0;0.0023838;0.0010058;5.7087;25.595;57.227;0.098015;NaN;7.3147;8.4663;1059.7;0.05;0.20317
22.611;10600;208.02;-1.0453;248.11;1.0459;2849;2.6654;2849;0.053603;135.23;0.033479;32.941;-106.91;0.99749;0.055736;-3.0396e-7;3.9935;0.013802;959.21;0;310.49;5.9234;78.446;59.459;3.326;0.23415;9130713;0;15.331;0.41434;0.41435;0.30486;0.051877;0.057609;0.012028;0.037433;-1.6354e-4;0;0;0;0;0.0024657;0.0010005;5.7087;25.595;57.028;0.098259;NaN;7.2774;8.4627;1059.6;0.05;0.20331
22.661;10610;206.34;-1.0446;246.68;1.0451;2855.8;2.6771;2855.8;0.05371;135.18;0.033272;32.941;-106.91;0.99749;0.057316;-3.0666e-7;4.0378;0.012421;959.21;0;310.49;5.9234;78.442;59.459;3.3254;0.2328;9075258;0;15.141;0.41415;0.41415;0.30488;0.051698;0.057572;0.012367;0.038567;5.9237e-5;0;0;0;0;0.0025502;9.9535e-4;5.7087;25.595;56.827;0.098513;NaN;7.2405;8.4592;1059.6;0.05;0.20346
22.711;10620;204.66;-1.0439;245.24;1.0444;2862.5;2.6887;2862.5;0.053817;135.13;0.033066;32.941;-106.91;0.99749;0.05895;-3.053e-7;4.0826;0.010409;959.21;0;310.49;5.9234;78.438;59.459;3.3247;0.23146;9.02e6;0;14.954;0.41395;0.41396;0.3049;0.051521;0.057535;0.012719;0.039689;-2.2968e-4;0;0;0;0;0.0026377;9.9017e-4;5.7087;25.595;56.624;0.098779;NaN;7.2038;8.4556;1059.6;0.05;0.20367
